ano,mes,nome_mes,estacao,regiao,cid_principal,desc_cid,total_internacoes,custo_total,ticket_medio,media_dias
2023,7,Julho,Inverno,Nordeste,J44,DPOC,28,146716.84,5239.89,5.5
2023,7,Julho,Inverno,Sul,J44,DPOC,19,89465.66,4708.72,5.5
2023,7,Julho,Inverno,Centro-Oeste,K35,Apendicite Aguda,2,16829.9,8414.95,10.5
2023,7,Julho,Inverno,Sul,K35,Apendicite Aguda,22,143945.04,6542.96,4.6
2023,7,Julho,Inverno,Nordeste,K35,Apendicite Aguda,23,149678.81,6507.77,5.0
2023,7,Julho,Inverno,Sudeste,K35,Apendicite Aguda,77,470344.24,6108.37,4.8
2023,7,Julho,Inverno,Nordeste,M54,Dorsalgia,27,72355.7,2679.84,7.1
2023,7,Julho,Inverno,Sul,M54,Dorsalgia,19,46028.06,2422.53,5.7
2023,7,Julho,Inverno,Sudeste,M54,Dorsalgia,66,161557.67,2447.84,5.0
2023,7,Julho,Inverno,Centro-Oeste,M54,Dorsalgia,3,5065.66,1688.55,6.3
2023,7,Julho,Inverno,Centro-Oeste,N39,Infecção Urinária,8,11910.3,1488.79,5.1
2023,7,Julho,Inverno,Sul,N39,Infecção Urinária,42,72207.15,1719.22,4.7
2023,7,Julho,Inverno,Nordeste,N39,Infecção Urinária,47,84509.85,1798.08,4.8
2023,7,Julho,Inverno,Sudeste,N39,Infecção Urinária,95,162031.73,1705.6,5.0
2023,7,Julho,Inverno,Sudeste,O80,Parto Normal,122,306711.17,2514.03,5.0
2023,7,Julho,Inverno,Nordeste,O80,Parto Normal,56,148336.63,2648.87,4.8
2023,7,Julho,Inverno,Centro-Oeste,O80,Parto Normal,9,24214.73,2690.53,7.0
2023,7,Julho,Inverno,Sul,O80,Parto Normal,39,98612.81,2528.53,4.8
2023,8,Agosto,Inverno,Nordeste,A09,Diarreia e Gastroenterite,38,48362.65,1272.7,5.9
2023,8,Agosto,Inverno,Centro-Oeste,A09,Diarreia e Gastroenterite,14,15437.23,1102.66,6.0
2023,8,Agosto,Inverno,Sudeste,A09,Diarreia e Gastroenterite,102,134586.63,1319.48,4.7
2023,8,Agosto,Inverno,Sul,A09,Diarreia e Gastroenterite,32,44525.2,1391.41,5.7
2023,8,Agosto,Inverno,Nordeste,A90,Dengue,23,49781.59,2164.42,4.5
2023,8,Agosto,Inverno,Sudeste,A90,Dengue,100,213062.76,2130.63,5.2
2023,8,Agosto,Inverno,Sul,A90,Dengue,29,63065.97,2174.69,4.8
2023,8,Agosto,Inverno,Centro-Oeste,A90,Dengue,5,11652.14,2330.43,5.2
2023,8,Agosto,Inverno,Sudeste,B24,Doença pelo HIV,46,360608.82,7839.32,5.5
2023,8,Agosto,Inverno,Centro-Oeste,B24,Doença pelo HIV,3,27021.06,9007.02,4.0
2023,8,Agosto,Inverno,Nordeste,B24,Doença pelo HIV,14,96088.76,6863.48,4.1
2023,8,Agosto,Inverno,Sul,B24,Doença pelo HIV,13,94154.16,7242.63,5.1
2023,8,Agosto,Inverno,Sudeste,C50,Neoplasia Maligna da Mama,50,1120903.29,22418.07,4.8
2023,8,Agosto,Inverno,Nordeste,C50,Neoplasia Maligna da Mama,22,472053.16,21456.96,4.4
2023,8,Agosto,Inverno,Sul,C50,Neoplasia Maligna da Mama,12,302015.64,25167.97,3.4
2023,8,Agosto,Inverno,Centro-Oeste,C50,Neoplasia Maligna da Mama,2,29043.49,14521.75,2.5
2023,8,Agosto,Inverno,Sul,E11,Diabetes Mellitus Tipo 2,33,105826.48,3206.86,5.3
2023,8,Agosto,Inverno,Sudeste,E11,Diabetes Mellitus Tipo 2,109,344420.49,3159.82,5.7
2023,8,Agosto,Inverno,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,7,22094.09,3156.3,3.7
2023,8,Agosto,Inverno,Nordeste,E11,Diabetes Mellitus Tipo 2,39,127293.19,3263.93,5.0
2023,8,Agosto,Inverno,Nordeste,F32,Episódio Depressivo,25,96919.14,3876.77,6.8
2023,8,Agosto,Inverno,Sudeste,F32,Episódio Depressivo,59,213730.31,3622.55,4.2
2023,8,Agosto,Inverno,Sul,F32,Episódio Depressivo,27,94151.58,3487.1,5.5
2023,8,Agosto,Inverno,Centro-Oeste,F32,Episódio Depressivo,2,6581.78,3290.89,4.0
2023,8,Agosto,Inverno,Centro-Oeste,G40,Epilepsia,7,26346.19,3763.74,3.0
2023,8,Agosto,Inverno,Sudeste,G40,Epilepsia,65,301938.66,4645.21,5.3
2023,8,Agosto,Inverno,Nordeste,G40,Epilepsia,22,105801.52,4809.16,6.1
2023,8,Agosto,Inverno,Sul,G40,Epilepsia,18,74696.64,4149.81,5.8
2023,8,Agosto,Inverno,Sudeste,I21,Infarto Agudo do Miocárdio,103,1796310.22,17439.91,4.9
2023,8,Agosto,Inverno,Centro-Oeste,I21,Infarto Agudo do Miocárdio,12,194302.13,16191.84,6.2
2023,8,Agosto,Inverno,Sul,I21,Infarto Agudo do Miocárdio,43,695339.65,16170.69,5.0
2023,8,Agosto,Inverno,Nordeste,I21,Infarto Agudo do Miocárdio,36,626209.73,17394.71,6.0
2023,8,Agosto,Inverno,Sul,I64,Acidente Vascular Cerebral,31,352728.01,11378.32,5.1
2023,8,Agosto,Inverno,Centro-Oeste,I64,Acidente Vascular Cerebral,3,32454.94,10818.31,6.3
2023,8,Agosto,Inverno,Sudeste,I64,Acidente Vascular Cerebral,67,803157.49,11987.43,4.8
2023,8,Agosto,Inverno,Nordeste,I64,Acidente Vascular Cerebral,40,451484.6,11287.12,4.7
2023,8,Agosto,Inverno,Sudeste,J18,Pneumonia,161,669356.25,4157.49,5.7
2023,8,Agosto,Inverno,Nordeste,J18,Pneumonia,47,187508.0,3989.53,6.4
2023,8,Agosto,Inverno,Sul,J18,Pneumonia,38,148783.85,3915.36,4.5
2023,8,Agosto,Inverno,Centro-Oeste,J18,Pneumonia,10,44414.78,4441.48,8.2
2023,8,Agosto,Inverno,Sul,J44,DPOC,30,153972.02,5132.4,4.6
2023,8,Agosto,Inverno,Sudeste,J44,DPOC,59,294774.7,4996.18,4.8
2023,8,Agosto,Inverno,Centro-Oeste,J44,DPOC,4,21600.44,5400.11,3.8
2023,8,Agosto,Inverno,Nordeste,J44,DPOC,29,142477.16,4913.01,5.3
2023,8,Agosto,Inverno,Sul,K35,Apendicite Aguda,19,122425.86,6443.47,4.9
2023,8,Agosto,Inverno,Sudeste,K35,Apendicite Aguda,82,493965.35,6023.97,5.6
2023,8,Agosto,Inverno,Centro-Oeste,K35,Apendicite Aguda,7,42077.4,6011.06,4.3
2023,8,Agosto,Inverno,Nordeste,K35,Apendicite Aguda,22,151103.12,6868.32,4.4
2023,8,Agosto,Inverno,Sudeste,M54,Dorsalgia,59,162500.44,2754.24,6.0
2023,8,Agosto,Inverno,Sul,M54,Dorsalgia,25,61500.99,2460.04,4.8
2023,8,Agosto,Inverno,Nordeste,M54,Dorsalgia,27,69189.45,2562.57,5.4
2023,8,Agosto,Inverno,Centro-Oeste,M54,Dorsalgia,9,23849.92,2649.99,3.2
2023,8,Agosto,Inverno,Sudeste,N39,Infecção Urinária,113,193640.68,1713.63,5.2
2023,8,Agosto,Inverno,Nordeste,N39,Infecção Urinária,35,61748.81,1764.25,6.1
2023,8,Agosto,Inverno,Centro-Oeste,N39,Infecção Urinária,11,19701.58,1791.05,5.7
2023,8,Agosto,Inverno,Sul,N39,Infecção Urinária,31,50421.68,1626.51,5.0
2023,8,Agosto,Inverno,Sul,O80,Parto Normal,47,132939.94,2828.51,4.7
2023,8,Agosto,Inverno,Centro-Oeste,O80,Parto Normal,6,13834.35,2305.73,4.3
2023,8,Agosto,Inverno,Sudeste,O80,Parto Normal,120,309865.93,2582.22,5.0
2023,8,Agosto,Inverno,Nordeste,O80,Parto Normal,53,132883.97,2507.24,4.6
2023,9,Setembro,Primavera,Nordeste,A09,Diarreia e Gastroenterite,39,43984.54,1127.81,5.1
2023,9,Setembro,Primavera,Sudeste,A09,Diarreia e Gastroenterite,76,79987.71,1052.47,5.8
2023,9,Setembro,Primavera,Centro-Oeste,A09,Diarreia e Gastroenterite,8,9985.06,1248.13,5.0
2023,9,Setembro,Primavera,Sul,A09,Diarreia e Gastroenterite,22,23952.44,1088.75,5.7
2023,9,Setembro,Primavera,Centro-Oeste,A90,Dengue,12,20968.3,1747.36,4.8
2023,9,Setembro,Primavera,Sudeste,A90,Dengue,100,178675.84,1786.76,4.6
2023,9,Setembro,Primavera,Nordeste,A90,Dengue,34,58865.99,1731.35,6.6
2023,9,Setembro,Primavera,Sul,A90,Dengue,32,59179.05,1849.35,7.0
2023,9,Setembro,Primavera,Sudeste,B24,Doença pelo HIV,50,295423.69,5908.47,5.1
2023,9,Setembro,Primavera,Sul,B24,Doença pelo HIV,12,86199.61,7183.3,6.7
2023,9,Setembro,Primavera,Nordeste,B24,Doença pelo HIV,12,69388.59,5782.38,4.4
2023,9,Setembro,Primavera,Centro-Oeste,B24,Doença pelo HIV,4,20958.35,5239.59,2.0
2023,9,Setembro,Primavera,Centro-Oeste,C50,Neoplasia Maligna da Mama,8,162185.89,20273.24,2.4
2023,9,Setembro,Primavera,Sul,C50,Neoplasia Maligna da Mama,19,343297.87,18068.31,4.9
2023,9,Setembro,Primavera,Nordeste,C50,Neoplasia Maligna da Mama,12,213497.29,17791.44,4.7
2023,9,Setembro,Primavera,Sudeste,C50,Neoplasia Maligna da Mama,51,939025.15,18412.26,5.2
2023,9,Setembro,Primavera,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,10,26079.62,2607.96,4.8
2023,9,Setembro,Primavera,Nordeste,E11,Diabetes Mellitus Tipo 2,38,100833.47,2653.51,4.6
2023,9,Setembro,Primavera,Sudeste,E11,Diabetes Mellitus Tipo 2,132,346490.88,2624.93,4.5
2023,9,Setembro,Primavera,Sul,E11,Diabetes Mellitus Tipo 2,33,79193.07,2399.79,6.0
2023,9,Setembro,Primavera,Sul,F32,Episódio Depressivo,27,77590.0,2873.7,4.5
2023,9,Setembro,Primavera,Nordeste,F32,Episódio Depressivo,19,58671.0,3087.95,5.6
2023,9,Setembro,Primavera,Sudeste,F32,Episódio Depressivo,62,186385.11,3006.21,5.9
2023,9,Setembro,Primavera,Centro-Oeste,F32,Episódio Depressivo,8,21935.98,2742.0,5.8
2023,9,Setembro,Primavera,Sul,G40,Epilepsia,20,74221.99,3711.1,4.3
2023,9,Setembro,Primavera,Centro-Oeste,G40,Epilepsia,3,13477.31,4492.44,6.0
2023,9,Setembro,Primavera,Sudeste,G40,Epilepsia,67,259784.93,3877.39,5.6
2023,9,Setembro,Primavera,Nordeste,G40,Epilepsia,17,65639.72,3861.16,5.1
2023,9,Setembro,Primavera,Sul,I21,Infarto Agudo do Miocárdio,38,546855.17,14390.93,5.3
2023,9,Setembro,Primavera,Nordeste,I21,Infarto Agudo do Miocárdio,39,583269.26,14955.62,5.1
2023,9,Setembro,Primavera,Centro-Oeste,I21,Infarto Agudo do Miocárdio,5,69340.74,13868.15,5.4
2023,9,Setembro,Primavera,Sudeste,I21,Infarto Agudo do Miocárdio,106,1530041.31,14434.35,5.2
2023,9,Setembro,Primavera,Nordeste,I64,Acidente Vascular Cerebral,32,291288.23,9102.76,5.3
2023,9,Setembro,Primavera,Sudeste,I64,Acidente Vascular Cerebral,90,869037.55,9655.97,4.7
2023,9,Setembro,Primavera,Sul,I64,Acidente Vascular Cerebral,29,284194.31,9799.8,5.1
2023,9,Setembro,Primavera,Centro-Oeste,I64,Acidente Vascular Cerebral,5,50052.54,10010.51,8.0
2023,9,Setembro,Primavera,Sudeste,J18,Pneumonia,147,479671.5,3263.07,5.1
2023,9,Setembro,Primavera,Sul,J18,Pneumonia,57,178407.17,3129.95,5.1
2023,9,Setembro,Primavera,Nordeste,J18,Pneumonia,51,163148.72,3198.99,5.3
2023,9,Setembro,Primavera,Centro-Oeste,J18,Pneumonia,17,54124.87,3183.82,5.1
2023,9,Setembro,Primavera,Centro-Oeste,J44,DPOC,3,11848.86,3949.62,1.7
2023,9,Setembro,Primavera,Sudeste,J44,DPOC,61,248692.52,4076.93,6.0
2023,9,Setembro,Primavera,Nordeste,J44,DPOC,18,78300.12,4350.01,5.7
2023,9,Setembro,Primavera,Sul,J44,DPOC,17,66986.18,3940.36,4.6
2023,9,Setembro,Primavera,Centro-Oeste,K35,Apendicite Aguda,8,42245.99,5280.75,5.0
2023,9,Setembro,Primavera,Sul,K35,Apendicite Aguda,24,112950.17,4706.26,6.5
2023,9,Setembro,Primavera,Nordeste,K35,Apendicite Aguda,22,118458.44,5384.47,6.9
2023,9,Setembro,Primavera,Sudeste,K35,Apendicite Aguda,79,423316.32,5358.43,4.7
2023,9,Setembro,Primavera,Nordeste,M54,Dorsalgia,19,43440.14,2286.32,4.3
2023,9,Setembro,Primavera,Sul,M54,Dorsalgia,25,54166.02,2166.64,5.7
2023,9,Setembro,Primavera,Sudeste,M54,Dorsalgia,66,137829.35,2088.32,4.6
2023,9,Setembro,Primavera,Centro-Oeste,M54,Dorsalgia,3,6629.74,2209.91,5.3
2023,9,Setembro,Primavera,Centro-Oeste,N39,Infecção Urinária,11,17022.91,1547.54,5.7
2023,9,Setembro,Primavera,Sudeste,N39,Infecção Urinária,114,170618.47,1496.65,5.0
2023,9,Setembro,Primavera,Nordeste,N39,Infecção Urinária,44,65092.42,1479.37,4.5
2023,9,Setembro,Primavera,Sul,N39,Infecção Urinária,42,58716.84,1398.02,4.4
2023,9,Setembro,Primavera,Nordeste,O80,Parto Normal,36,71691.55,1991.43,5.5
2023,9,Setembro,Primavera,Centro-Oeste,O80,Parto Normal,11,23949.16,2177.2,6.4
2023,9,Setembro,Primavera,Sul,O80,Parto Normal,46,95404.52,2074.01,5.3
2023,9,Setembro,Primavera,Sudeste,O80,Parto Normal,126,268662.54,2132.24,5.3
2023,10,Outubro,Primavera,Nordeste,A09,Diarreia e Gastroenterite,27,28896.55,1070.24,5.9
2023,10,Outubro,Primavera,Sul,A09,Diarreia e Gastroenterite,23,26255.47,1141.54,6.7
2023,10,Outubro,Primavera,Sudeste,A09,Diarreia e Gastroenterite,99,106541.91,1076.18,5.4
2023,10,Outubro,Primavera,Centro-Oeste,A09,Diarreia e Gastroenterite,8,9057.5,1132.19,8.6
2023,10,Outubro,Primavera,Sul,A90,Dengue,27,48267.84,1787.7,5.6
2023,10,Outubro,Primavera,Sudeste,A90,Dengue,100,190362.25,1903.62,4.4
2023,10,Outubro,Primavera,Centro-Oeste,A90,Dengue,9,15986.3,1776.26,2.9
2023,10,Outubro,Primavera,Nordeste,A90,Dengue,27,46057.49,1705.83,5.6
2023,10,Outubro,Primavera,Nordeste,B24,Doença pelo HIV,12,77056.27,6421.36,5.8
2023,10,Outubro,Primavera,Sul,B24,Doença pelo HIV,9,45038.67,5004.3,4.0
2023,10,Outubro,Primavera,Sudeste,B24,Doença pelo HIV,46,263667.96,5731.91,4.9
2023,10,Outubro,Primavera,Centro-Oeste,B24,Doença pelo HIV,3,15117.29,5039.1,2.7
2023,10,Outubro,Primavera,Nordeste,C50,Neoplasia Maligna da Mama,17,311777.07,18339.83,6.3
2023,10,Outubro,Primavera,Sudeste,C50,Neoplasia Maligna da Mama,60,1103256.86,18387.61,5.4
2023,10,Outubro,Primavera,Sul,C50,Neoplasia Maligna da Mama,9,153377.34,17041.93,6.2
2023,10,Outubro,Primavera,Centro-Oeste,C50,Neoplasia Maligna da Mama,7,149067.09,21295.3,2.7
2023,10,Outubro,Primavera,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,5,12706.64,2541.33,4.4
2023,10,Outubro,Primavera,Sul,E11,Diabetes Mellitus Tipo 2,33,87553.88,2653.15,3.8
2023,10,Outubro,Primavera,Nordeste,E11,Diabetes Mellitus Tipo 2,34,93204.26,2741.3,5.2
2023,10,Outubro,Primavera,Sudeste,E11,Diabetes Mellitus Tipo 2,101,275128.85,2724.05,5.1
2023,10,Outubro,Primavera,Sudeste,F32,Episódio Depressivo,70,201068.3,2872.4,5.4
2023,10,Outubro,Primavera,Nordeste,F32,Episódio Depressivo,39,121484.67,3114.99,6.3
2023,10,Outubro,Primavera,Centro-Oeste,F32,Episódio Depressivo,6,14633.94,2438.99,6.2
2023,10,Outubro,Primavera,Sul,F32,Episódio Depressivo,25,72883.95,2915.36,5.8
2023,10,Outubro,Primavera,Sul,G40,Epilepsia,27,110980.68,4110.4,6.7
2023,10,Outubro,Primavera,Nordeste,G40,Epilepsia,27,100926.65,3738.02,3.9
2023,10,Outubro,Primavera,Centro-Oeste,G40,Epilepsia,4,15893.08,3973.27,4.8
2023,10,Outubro,Primavera,Sudeste,G40,Epilepsia,51,186903.75,3664.78,5.6
2023,10,Outubro,Primavera,Sudeste,I21,Infarto Agudo do Miocárdio,106,1510523.26,14250.22,5.0
2023,10,Outubro,Primavera,Nordeste,I21,Infarto Agudo do Miocárdio,42,630539.41,15012.84,4.6
2023,10,Outubro,Primavera,Sul,I21,Infarto Agudo do Miocárdio,37,531263.11,14358.46,6.7
2023,10,Outubro,Primavera,Centro-Oeste,I21,Infarto Agudo do Miocárdio,10,145980.56,14598.06,6.4
2023,10,Outubro,Primavera,Nordeste,I64,Acidente Vascular Cerebral,25,213879.47,8555.18,5.7
2023,10,Outubro,Primavera,Sul,I64,Acidente Vascular Cerebral,18,161349.51,8963.86,5.6
2023,10,Outubro,Primavera,Centro-Oeste,I64,Acidente Vascular Cerebral,12,124313.48,10359.46,5.6
2023,10,Outubro,Primavera,Sudeste,I64,Acidente Vascular Cerebral,91,891637.34,9798.21,4.3
2023,10,Outubro,Primavera,Nordeste,J18,Pneumonia,53,189738.06,3579.96,4.8
2023,10,Outubro,Primavera,Sul,J18,Pneumonia,62,219576.05,3541.55,5.5
2023,10,Outubro,Primavera,Centro-Oeste,J18,Pneumonia,11,33336.03,3030.55,7.2
2023,10,Outubro,Primavera,Sudeste,J18,Pneumonia,141,461525.17,3273.23,5.1
2023,10,Outubro,Primavera,Nordeste,J44,DPOC,20,78866.76,3943.34,4.7
2023,10,Outubro,Primavera,Sudeste,J44,DPOC,56,240719.21,4298.56,3.7
2023,10,Outubro,Primavera,Centro-Oeste,J44,DPOC,5,23360.65,4672.13,6.6
2023,10,Outubro,Primavera,Sul,J44,DPOC,19,77683.51,4088.61,4.0
2023,10,Outubro,Primavera,Sul,K35,Apendicite Aguda,43,230704.44,5365.22,5.5
2023,10,Outubro,Primavera,Centro-Oeste,K35,Apendicite Aguda,3,16085.13,5361.71,4.3
2023,10,Outubro,Primavera,Nordeste,K35,Apendicite Aguda,27,149661.06,5543.0,4.1
2023,10,Outubro,Primavera,Sudeste,K35,Apendicite Aguda,76,407735.8,5364.94,4.8
2023,10,Outubro,Primavera,Sul,M54,Dorsalgia,28,59070.51,2109.66,6.1
2023,10,Outubro,Primavera,Nordeste,M54,Dorsalgia,27,61513.07,2278.26,5.4
2023,10,Outubro,Primavera,Sudeste,M54,Dorsalgia,60,139681.16,2328.02,4.7
2023,10,Outubro,Primavera,Centro-Oeste,M54,Dorsalgia,4,10624.16,2656.04,2.0
2023,10,Outubro,Primavera,Sudeste,N39,Infecção Urinária,127,176722.69,1391.52,4.5
2023,10,Outubro,Primavera,Sul,N39,Infecção Urinária,35,52737.28,1506.78,4.2
2023,10,Outubro,Primavera,Centro-Oeste,N39,Infecção Urinária,12,18002.85,1500.24,5.1
2023,10,Outubro,Primavera,Nordeste,N39,Infecção Urinária,48,66764.88,1390.93,5.3
2023,10,Outubro,Primavera,Sudeste,O80,Parto Normal,137,293646.46,2143.4,4.9
2023,10,Outubro,Primavera,Centro-Oeste,O80,Parto Normal,10,18376.25,1837.63,6.3
2023,10,Outubro,Primavera,Nordeste,O80,Parto Normal,50,115042.32,2300.85,6.9
2023,10,Outubro,Primavera,Sul,O80,Parto Normal,43,92364.3,2148.01,3.9
2023,11,Novembro,Primavera,Sudeste,A09,Diarreia e Gastroenterite,89,93875.17,1054.78,5.2
2023,11,Novembro,Primavera,Nordeste,A09,Diarreia e Gastroenterite,30,35341.51,1178.05,3.8
2023,11,Novembro,Primavera,Sul,A09,Diarreia e Gastroenterite,30,32145.07,1071.5,5.1
2023,11,Novembro,Primavera,Centro-Oeste,A09,Diarreia e Gastroenterite,8,8249.45,1031.18,8.4
2023,11,Novembro,Primavera,Sudeste,A90,Dengue,92,163709.91,1779.46,4.6
2023,11,Novembro,Primavera,Centro-Oeste,A90,Dengue,5,8179.4,1635.88,7.6
2023,11,Novembro,Primavera,Sul,A90,Dengue,23,42589.68,1851.73,4.6
2023,11,Novembro,Primavera,Nordeste,A90,Dengue,30,46764.48,1558.82,4.2
2023,11,Novembro,Primavera,Sudeste,B24,Doença pelo HIV,45,273378.7,6075.08,4.6
2023,11,Novembro,Primavera,Sul,B24,Doença pelo HIV,15,77508.23,5167.22,5.9
2023,11,Novembro,Primavera,Centro-Oeste,B24,Doença pelo HIV,4,22895.76,5723.94,4.3
2023,11,Novembro,Primavera,Nordeste,B24,Doença pelo HIV,12,67568.94,5630.75,5.4
2023,11,Novembro,Primavera,Sudeste,C50,Neoplasia Maligna da Mama,36,627087.96,17419.11,5.2
2023,11,Novembro,Primavera,Centro-Oeste,C50,Neoplasia Maligna da Mama,5,107646.45,21529.29,4.0
2023,11,Novembro,Primavera,Sul,C50,Neoplasia Maligna da Mama,20,378192.82,18909.64,4.3
2023,11,Novembro,Primavera,Nordeste,C50,Neoplasia Maligna da Mama,20,348640.09,17432.0,5.5
2023,11,Novembro,Primavera,Nordeste,E11,Diabetes Mellitus Tipo 2,39,94086.03,2412.46,4.1
2023,11,Novembro,Primavera,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,7,18924.38,2703.48,9.1
2023,11,Novembro,Primavera,Sudeste,E11,Diabetes Mellitus Tipo 2,100,264601.31,2646.01,5.3
2023,11,Novembro,Primavera,Sul,E11,Diabetes Mellitus Tipo 2,31,80523.92,2597.55,5.5
2023,11,Novembro,Primavera,Sudeste,F32,Episódio Depressivo,58,175141.07,3019.67,5.2
2023,11,Novembro,Primavera,Centro-Oeste,F32,Episódio Depressivo,8,21773.44,2721.68,5.8
2023,11,Novembro,Primavera,Sul,F32,Episódio Depressivo,27,80485.41,2980.94,5.3
2023,11,Novembro,Primavera,Nordeste,F32,Episódio Depressivo,21,55065.91,2622.19,3.5
2023,11,Novembro,Primavera,Nordeste,G40,Epilepsia,29,113110.93,3900.38,5.7
2023,11,Novembro,Primavera,Sul,G40,Epilepsia,20,79832.99,3991.65,5.6
2023,11,Novembro,Primavera,Sudeste,G40,Epilepsia,68,266222.64,3915.04,6.2
2023,11,Novembro,Primavera,Centro-Oeste,G40,Epilepsia,3,10158.89,3386.3,5.3
2023,11,Novembro,Primavera,Sul,I21,Infarto Agudo do Miocárdio,46,677190.66,14721.54,5.4
2023,11,Novembro,Primavera,Sudeste,I21,Infarto Agudo do Miocárdio,85,1248867.73,14692.56,4.8
2023,11,Novembro,Primavera,Centro-Oeste,I21,Infarto Agudo do Miocárdio,7,91171.9,13024.56,4.1
2023,11,Novembro,Primavera,Nordeste,I21,Infarto Agudo do Miocárdio,48,723077.6,15064.12,5.3
2023,11,Novembro,Primavera,Centro-Oeste,I64,Acidente Vascular Cerebral,9,57659.85,6406.65,4.3
2023,11,Novembro,Primavera,Sudeste,I64,Acidente Vascular Cerebral,77,730881.6,9491.97,5.5
2023,11,Novembro,Primavera,Sul,I64,Acidente Vascular Cerebral,33,303998.88,9212.09,3.8
2023,11,Novembro,Primavera,Nordeste,I64,Acidente Vascular Cerebral,24,230246.83,9593.62,5.3
2023,11,Novembro,Primavera,Nordeste,J18,Pneumonia,47,154750.78,3292.57,4.9
2023,11,Novembro,Primavera,Sudeste,J18,Pneumonia,150,514579.19,3430.53,4.9
2023,11,Novembro,Primavera,Centro-Oeste,J18,Pneumonia,19,63415.27,3337.65,6.4
2023,11,Novembro,Primavera,Sul,J18,Pneumonia,52,180177.15,3464.95,5.3
2023,11,Novembro,Primavera,Sudeste,J44,DPOC,65,278000.0,4276.92,5.4
2023,11,Novembro,Primavera,Centro-Oeste,J44,DPOC,12,48743.06,4061.92,6.2
2023,11,Novembro,Primavera,Sul,J44,DPOC,21,90341.67,4301.98,4.5
2023,11,Novembro,Primavera,Nordeste,J44,DPOC,19,89004.96,4684.47,4.7
2023,11,Novembro,Primavera,Sul,K35,Apendicite Aguda,18,90913.7,5050.76,4.8
2023,11,Novembro,Primavera,Nordeste,K35,Apendicite Aguda,20,109709.4,5485.47,3.4
2023,11,Novembro,Primavera,Centro-Oeste,K35,Apendicite Aguda,10,50008.75,5000.88,4.5
2023,11,Novembro,Primavera,Sudeste,K35,Apendicite Aguda,77,416095.16,5403.83,5.1
2023,11,Novembro,Primavera,Sudeste,M54,Dorsalgia,74,152895.73,2066.16,5.5
2023,11,Novembro,Primavera,Sul,M54,Dorsalgia,18,39788.79,2210.49,3.8
2023,11,Novembro,Primavera,Centro-Oeste,M54,Dorsalgia,4,7745.75,1936.44,8.5
2023,11,Novembro,Primavera,Nordeste,M54,Dorsalgia,17,37692.94,2217.23,5.4
2023,11,Novembro,Primavera,Sudeste,N39,Infecção Urinária,109,161043.87,1477.47,4.5
2023,11,Novembro,Primavera,Sul,N39,Infecção Urinária,27,38187.97,1414.37,4.6
2023,11,Novembro,Primavera,Nordeste,N39,Infecção Urinária,41,61802.67,1507.38,5.8
2023,11,Novembro,Primavera,Centro-Oeste,N39,Infecção Urinária,6,7659.17,1276.53,4.0
2023,11,Novembro,Primavera,Centro-Oeste,O80,Parto Normal,9,19606.88,2178.54,8.6
2023,11,Novembro,Primavera,Nordeste,O80,Parto Normal,48,100272.41,2089.01,5.2
2023,11,Novembro,Primavera,Sudeste,O80,Parto Normal,122,262592.49,2152.4,5.4
2023,11,Novembro,Primavera,Sul,O80,Parto Normal,44,96741.17,2198.66,4.3
2023,12,Dezembro,Verão,Centro-Oeste,A09,Diarreia e Gastroenterite,9,10641.32,1182.37,4.7
2023,12,Dezembro,Verão,Sudeste,A09,Diarreia e Gastroenterite,79,83798.68,1060.74,4.3
2023,12,Dezembro,Verão,Nordeste,A09,Diarreia e Gastroenterite,33,34686.57,1051.11,5.2
2023,12,Dezembro,Verão,Sul,A09,Diarreia e Gastroenterite,35,35698.46,1019.96,5.5
2023,12,Dezembro,Verão,Sudeste,A90,Dengue,93,166269.1,1787.84,3.9
2023,12,Dezembro,Verão,Nordeste,A90,Dengue,29,48955.54,1688.12,6.0
2023,12,Dezembro,Verão,Centro-Oeste,A90,Dengue,13,23504.51,1808.04,4.8
2023,12,Dezembro,Verão,Sul,A90,Dengue,20,34576.95,1728.85,4.7
2023,12,Dezembro,Verão,Sudeste,B24,Doença pelo HIV,29,185104.58,6382.92,5.8
2023,12,Dezembro,Verão,Sul,B24,Doença pelo HIV,10,54305.8,5430.58,4.9
2023,12,Dezembro,Verão,Nordeste,B24,Doença pelo HIV,9,51995.98,5777.33,5.6
2023,12,Dezembro,Verão,Centro-Oeste,B24,Doença pelo HIV,4,23368.68,5842.17,4.3
2023,12,Dezembro,Verão,Sudeste,C50,Neoplasia Maligna da Mama,60,1042240.83,17370.68,5.5
2023,12,Dezembro,Verão,Nordeste,C50,Neoplasia Maligna da Mama,22,345116.9,15687.13,4.9
2023,12,Dezembro,Verão,Sul,C50,Neoplasia Maligna da Mama,22,381518.67,17341.76,5.2
2023,12,Dezembro,Verão,Centro-Oeste,C50,Neoplasia Maligna da Mama,1,23829.68,23829.68,14.0
2023,12,Dezembro,Verão,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,14,36428.2,2602.01,4.3
2023,12,Dezembro,Verão,Sudeste,E11,Diabetes Mellitus Tipo 2,102,269441.6,2641.58,5.5
